name,locationName,websiteUrl,enabledFeatures
Omi Omy,Big Y shopping plaza,http://www.omiomyrestaurant.com,ONLINE_ORDERING
Tilly's Cheesesteaks,,http://www.tillyscheesesteaks.com/,REWARDS_PROGRAM
Tilly's Cheesesteaks,,http://www.tillyscheesesteaks.com/,TOAST_GIFT_CARDS
Tilly's Cheesesteaks,,http://www.tillyscheesesteaks.com/,ONLINE_ORDERING
Candlelight Inn,Clinton,https://www.candlelightinnrestaurant.com/,REWARDS_PROGRAM
Candlelight Inn,Clinton,https://www.candlelightinnrestaurant.com/,TOAST_GIFT_CARDS
Candlelight Inn,Clinton,https://www.candlelightinnrestaurant.com/,ONLINE_ORDERING
Candlelight Inn,Rock Falls,https://www.candlelightinnrestaurant.com/,TOAST_GIFT_CARDS
Candlelight Inn,Rock Falls,https://www.candlelightinnrestaurant.com/,ONLINE_ORDERING
Candlelight Inn,Rock Falls,https://www.candlelightinnrestaurant.com/,REWARDS_PROGRAM
Candlelight Inn,Sterling,https://www.candlelightinnrestaurant.com/,REWARDS_PROGRAM
Candlelight Inn,Sterling,https://www.candlelightinnrestaurant.com/,TOAST_GIFT_CARDS
Candlelight Inn,Sterling,https://www.candlelightinnrestaurant.com/,ONLINE_ORDERING
KoKyu,Southpoint,http://www.kokyubbq.com,REWARDS_PROGRAM
KoKyu,Southpoint,http://www.kokyubbq.com,ONLINE_ORDERING
Lost Dog Cafe,North Arlington,https://www.lostdogcafe.com,ONLINE_ORDERING
Rock N Roll Sushi,McDonough,http://www.rnrsushi.com,ONLINE_ORDERING
Nauti Dog,Carolina Beach Boardwalk,http://www.nautidogcb.com,ONLINE_ORDERING
Sockeye Grill & Brewery,,http://www.sockeyebrew.com,REWARDS_PROGRAM
Sockeye Grill & Brewery,,http://www.sockeyebrew.com,TOAST_GIFT_CARDS
Sockeye Grill & Brewery,,http://www.sockeyebrew.com,ONLINE_ORDERING
Copper State Brewing Co,,https://www.copperstate.beer,TOAST_GIFT_CARDS
Astro Doughnuts & Fried Chicken,G Street,http://astrodoughnuts.com/,TOAST_GIFT_CARDS
Astro Doughnuts & Fried Chicken,G Street,http://astrodoughnuts.com/,REWARDS_PROGRAM
Palmyra Pub and Eatery,,https://palmyrapub.com/,ONLINE_ORDERING
Palmyra Pub and Eatery,,https://palmyrapub.com/,REWARDS_PROGRAM
Palmyra Pub and Eatery,,https://palmyrapub.com/,TOAST_GIFT_CARDS
1910 Fresh Mexican Kitchen,Austin,http://1910fresh.com,TOAST_GIFT_CARDS
1910 Fresh Mexican Kitchen,Austin,http://1910fresh.com,REWARDS_PROGRAM
1910 Fresh Mexican Kitchen,Austin,http://1910fresh.com,ONLINE_ORDERING
Brewery Vivant,,http://www.breweryvivant.com,TOAST_GIFT_CARDS
Astro Doughnuts & Fried Chicken,Falls Church,http://astrodoughnuts.com/,REWARDS_PROGRAM
Astro Doughnuts & Fried Chicken,Falls Church,http://astrodoughnuts.com/,TOAST_GIFT_CARDS
Fausto,Fausto,http://www.faustoatthecac.com,TOAST_GIFT_CARDS
Fausto,Fausto,http://www.faustoatthecac.com,REWARDS_PROGRAM
Stray Cat Cafe,Westover,https://www.thestraycatcafe.com,ONLINE_ORDERING
1910 Fresh Mexican,Albert Lea,http://www.1910fresh.com,ONLINE_ORDERING
1910 Fresh Mexican,Albert Lea,http://www.1910fresh.com,REWARDS_PROGRAM
1910 Fresh Mexican,Albert Lea,http://www.1910fresh.com,TOAST_GIFT_CARDS
Big Acai Bowls,Okoboji,http://www.bigacaibowl.com,TOAST_GIFT_CARDS
Big Acai Bowls,Okoboji,http://www.bigacaibowl.com,REWARDS_PROGRAM
Triple Bottom Brewing Company,915 Spring Garden Street,http://www.triplebottombrewing.com,TOAST_GIFT_CARDS
Pepperfire Hot Chicken,,http://www.pepperfirehotchicken.com,TOAST_GIFT_CARDS
Pepperfire Hot Chicken,,http://www.pepperfirehotchicken.com,REWARDS_PROGRAM
Pepperfire Hot Chicken,,http://www.pepperfirehotchicken.com,ONLINE_ORDERING
Broad Leaf Local Beer,,https://broadleafbeer.com/,TOAST_GIFT_CARDS
The Original Pancake House,Birmingham,http://www.oph-mi.com,TOAST_GIFT_CARDS
The Original Pancake House,Birmingham,http://www.oph-mi.com,REWARDS_PROGRAM
The Original Pancake House,Birmingham,http://www.oph-mi.com,ONLINE_ORDERING
Big Acai,Ames,https://www.bigacaibowl.com,TOAST_GIFT_CARDS
Big Acai,Ames,https://www.bigacaibowl.com,REWARDS_PROGRAM
Abita Brew Pub,,https://www.abitabrewpub.com/,TOAST_GIFT_CARDS
Abita Brew Pub,,https://www.abitabrewpub.com/,REWARDS_PROGRAM
MR C'S RESTAURANT,,http://www.mrcsconcord.com,ONLINE_ORDERING
Groove Burgers,Athens,http://www.grooveburgers.com,TOAST_GIFT_CARDS
Groove Burgers,Athens,http://www.grooveburgers.com,REWARDS_PROGRAM
Groove Burgers,Athens,http://www.grooveburgers.com,ONLINE_ORDERING
Big Acai West Des Moines,Valley Junction,https://www.bigacaibowl.com,TOAST_GIFT_CARDS
Big Acai West Des Moines,Valley Junction,https://www.bigacaibowl.com,REWARDS_PROGRAM
Big Acai,Ankeny,https://www.bigacaibowl.com,TOAST_GIFT_CARDS
Big Acai,Ankeny,https://www.bigacaibowl.com,REWARDS_PROGRAM
Big Acai Des Moines,Food Truck,https://www.bigacaibowl.com,TOAST_GIFT_CARDS
Big Acai Des Moines,Food Truck,https://www.bigacaibowl.com,REWARDS_PROGRAM
Loaded Links,,http://www.loadedlinks.com,TOAST_GIFT_CARDS
Loaded Links,,http://www.loadedlinks.com,REWARDS_PROGRAM
Loaded Links,,http://www.loadedlinks.com,ONLINE_ORDERING
Zumi Pizza Company,,http://www.zumipizzas.com,ONLINE_ORDERING
Rain City Burgers,,http://www.raincityburgers.com,TOAST_GIFT_CARDS
Rain City Burgers,,http://www.raincityburgers.com,REWARDS_PROGRAM
Rain City Burgers,,http://www.raincityburgers.com,ONLINE_ORDERING
Uncle Bear's Brewery,Gilbert,http://www.unclebearsaz.com,TOAST_GIFT_CARDS
Uncle Bear's Brewery,Gilbert,http://www.unclebearsaz.com,REWARDS_PROGRAM
Vesta Trattoria And Wine Bar,,https://vestavino.com/,TOAST_GIFT_CARDS
Vesta Trattoria And Wine Bar,,https://vestavino.com/,ONLINE_ORDERING
Casa Martin,Ocean Ave,https://www.casamartinsm.com,TOAST_GIFT_CARDS
Casa Martin,Ocean Ave,https://www.casamartinsm.com,REWARDS_PROGRAM
Casa Martin,Ocean Ave,https://www.casamartinsm.com,ONLINE_ORDERING
Pure Taqueria,Inman Park,https://www.puretaqueria.com/,TOAST_GIFT_CARDS
Pure Taqueria,Inman Park,https://www.puretaqueria.com/,ONLINE_ORDERING
Uncle Bear's Brewery,Baseline Rd,https://www.unclebearsaz.com/,TOAST_GIFT_CARDS
Uncle Bear's Brewery,Baseline Rd,https://www.unclebearsaz.com/,REWARDS_PROGRAM
Uncle Bear's Brewery,Baseline Rd,https://www.unclebearsaz.com/,ONLINE_ORDERING
Plan Check Kitchen + Bar,Sawtelle,https://plancheck.com/sawtelle-west-los-angeles/#sawtelle-menu,TOAST_GIFT_CARDS
Plan Check Kitchen + Bar,Sawtelle,https://plancheck.com/sawtelle-west-los-angeles/#sawtelle-menu,REWARDS_PROGRAM
Plan Check Kitchen + Bar,Sawtelle,https://plancheck.com/sawtelle-west-los-angeles/#sawtelle-menu,ONLINE_ORDERING
Ohio City Pizzeria,,http://www.ohiocitypizzeria.org,TOAST_GIFT_CARDS
Bavaro's Pizza Napoletana & Pastaria,Sarasota,http://www.bavarospizza.com/index.php/sarasota-restaurant,TOAST_GIFT_CARDS
Bavaro's Pizza Napoletana & Pastaria,Sarasota,http://www.bavarospizza.com/index.php/sarasota-restaurant,REWARDS_PROGRAM
Ginger Street,,http://www.GingerStreet.com,TOAST_GIFT_CARDS
Ginger Street,,http://www.GingerStreet.com,REWARDS_PROGRAM
Ginger Street,,http://www.GingerStreet.com,ONLINE_ORDERING
Flambeau Forest Inn,,http://www.flambeauforestinn.net,REWARDS_PROGRAM
Droidcon Toast Café,Droidcon 2019,http://pos.toasttab.com,REWARDS_PROGRAM
Wildfire Public House,,http://wildfirepublichouse.com/,TOAST_GIFT_CARDS
Wildfire Public House,,http://wildfirepublichouse.com/,REWARDS_PROGRAM
Cafe La Trova,,https://cafelatrova.com,TOAST_GIFT_CARDS
Pure Taqueria,Columbus,https://www.puretaqueria.com,TOAST_GIFT_CARDS
Pure Taqueria,Columbus,https://www.puretaqueria.com,ONLINE_ORDERING
Good Cakes and Bakes,Livernois,http://www.goodcakesandbakes.com,REWARDS_PROGRAM
Good Cakes and Bakes,Livernois,http://www.goodcakesandbakes.com,ONLINE_ORDERING
Good Cakes and Bakes,Livernois,http://www.goodcakesandbakes.com,TOAST_GIFT_CARDS
Bai Tong Thai Street Cafe,,https://www.baitongthaistreetcafe.com,ONLINE_ORDERING
Gourmet Station,,https://www.gourmetstation-miami.com,ONLINE_ORDERING
Gourmet Station,,https://www.gourmetstation-miami.com,TOAST_GIFT_CARDS
Goji Bistro,,http://www.gojibistro.us,ONLINE_ORDERING
Goji Bistro,,http://www.gojibistro.us,TOAST_GIFT_CARDS
Goji Bistro,,http://www.gojibistro.us,REWARDS_PROGRAM
PURE Taqueria,Brookhaven,https://puretaqueria.com,ONLINE_ORDERING
PURE Taqueria,Brookhaven,https://puretaqueria.com,TOAST_GIFT_CARDS
Pure Taqueria,Duluth,https://www.puretaqueria.com,ONLINE_ORDERING
Pure Taqueria,Duluth,https://www.puretaqueria.com,TOAST_GIFT_CARDS
Beach Tavern,,http://www.beachtavern.net,TOAST_GIFT_CARDS
Clinton Burger Co.,,http://www.clintonburgerco.com,ONLINE_ORDERING
Clinton Burger Co.,,http://www.clintonburgerco.com,TOAST_GIFT_CARDS
Clinton Burger Co.,,http://www.clintonburgerco.com,REWARDS_PROGRAM
National Mechanics,,https://www.nationalmechanics.com/,TOAST_GIFT_CARDS
The Kitchen @ Stonebrier,,https://www.thekitchenatsb.com/,ONLINE_ORDERING
Big Acai Bowls,Okoboji,http://www.bigacaibowl.com,ONLINE_ORDERING
PURE Taqueria,Roswell,https://www.puretaqueria.com,ONLINE_ORDERING
PURE Taqueria,Roswell,https://www.puretaqueria.com,TOAST_GIFT_CARDS
Pure Taqueria,Alpharetta,https://www.puretaqueria.com,ONLINE_ORDERING
Pure Taqueria,Alpharetta,https://www.puretaqueria.com,TOAST_GIFT_CARDS
The Meteor,Austin,http://www.themeteor.cafe,TOAST_GIFT_CARDS
Phubs,Hanover,http://www.eatphubs.com,ONLINE_ORDERING
Phubs,Hanover,http://www.eatphubs.com,TOAST_GIFT_CARDS
Phubs,Hanover,http://www.eatphubs.com,REWARDS_PROGRAM
Judy's Pizzeria,Garrity Square,https://www.judyspizza.com,REWARDS_PROGRAM
Judy's Pizzeria,Garrity Square,https://www.judyspizza.com,ONLINE_ORDERING
Judy's Pizzeria,Garrity Square,https://www.judyspizza.com,TOAST_GIFT_CARDS
Side Street Cafe,,https://www.sidestreetbarharbor.com,REWARDS_PROGRAM
Side Street Cafe,,https://www.sidestreetbarharbor.com,ONLINE_ORDERING
Side Street Cafe,,https://www.sidestreetbarharbor.com,TOAST_GIFT_CARDS
Phubs,Baltimore,http://www.eatphubs.com,ONLINE_ORDERING
Phubs,Baltimore,http://www.eatphubs.com,TOAST_GIFT_CARDS
Phubs,Baltimore,http://www.eatphubs.com,REWARDS_PROGRAM
Mondongo's,,http://www.mondongos.com.co,ONLINE_ORDERING
Mondongo's,,http://www.mondongos.com.co,TOAST_GIFT_CARDS
LaRosa's,,http://www.larosasofandover.com/,ONLINE_ORDERING
LaRosa's,,http://www.larosasofandover.com/,TOAST_GIFT_CARDS
brick & tin,mountain brook,http://www.brickandtin.com,REWARDS_PROGRAM
brick & tin,mountain brook,http://www.brickandtin.com,ONLINE_ORDERING
brick & tin,mountain brook,http://www.brickandtin.com,TOAST_GIFT_CARDS
BC Pizza of Traverse City,Corner of S Airport,http://www.bc.pizza,ONLINE_ORDERING
BC Pizza of Traverse City,Corner of S Airport,http://www.bc.pizza,TOAST_GIFT_CARDS
BC Pizza of Traverse City,Corner of S Airport,http://www.bc.pizza,REWARDS_PROGRAM
Donovan's Reef,,http://www.donovansreefbeachbar.com,TOAST_GIFT_CARDS
When Pigs Fly BBQ,Main Street,http://www.whenpigsflybbq.com,REWARDS_PROGRAM
When Pigs Fly BBQ,Main Street,http://www.whenpigsflybbq.com,ONLINE_ORDERING
Square Roots,Crown Point,http://www.squarerootscp.com,REWARDS_PROGRAM
Square Roots,Crown Point,http://www.squarerootscp.com,ONLINE_ORDERING
Square Roots,Crown Point,http://www.squarerootscp.com,TOAST_GIFT_CARDS
Two Cafe and Boutique,,http://www.twocafeandboutique.com/,ONLINE_ORDERING
Little Donkey,Little Donkey Homewood,http://thelittledonkey.com/,ONLINE_ORDERING
Little Donkey,Little Donkey Homewood,http://thelittledonkey.com/,TOAST_GIFT_CARDS
Capitol Creek Brewery,Basalt,http://capitolcreekbrewery.com/,TOAST_GIFT_CARDS
George's Drive-In,,https://www.georgesdrivein.com,REWARDS_PROGRAM
George's Drive-In,,https://www.georgesdrivein.com,ONLINE_ORDERING
George's Drive-In,,https://www.georgesdrivein.com,TOAST_GIFT_CARDS
Moorpark Pizza Company,Von's Shopping Center,http://www.moorparkpizzaco.com,REWARDS_PROGRAM
Moorpark Pizza Company,Von's Shopping Center,http://www.moorparkpizzaco.com,TOAST_GIFT_CARDS
Frothy Monkey,Franklin,http://www.frothymonkey.com,TOAST_GIFT_CARDS
Frothy Monkey,Frothy Monkey,https://www.frothymonkey.com,TOAST_GIFT_CARDS
NATIONS - Frothy Monkey,The Nations,https://www.frothymonkey.com,TOAST_GIFT_CARDS
Frothy Monkey,Southside.,https://www.frothymonkey.com,TOAST_GIFT_CARDS
12South - Frothy Monkey,12South,http://www.frothymonkey.com,TOAST_GIFT_CARDS
Frothy Monkey,Downtown Nashville,http://www.frothymonkey.com,TOAST_GIFT_CARDS
Rock N Roll Sushi,McDonough,http://www.rnrsushi.com,REWARDS_PROGRAM
Colibri Mexican Bistro,Colibri - SF,http://www.colibrimexicanbistro.com/,ONLINE_ORDERING
Colibri Mexican Bistro,Colibri - SF,http://www.colibrimexicanbistro.com/,TOAST_GIFT_CARDS
Cross Street Chicken and Beer,Convoy St,http://www.crossstreetcnb.com,REWARDS_PROGRAM
Cross Street Chicken and Beer,Convoy St,http://www.crossstreetcnb.com,ONLINE_ORDERING
Cross Street Chicken and Beer,Convoy St,http://www.crossstreetcnb.com,TOAST_GIFT_CARDS
El Burrito Loco,Crest Hill,http://www.elburritoloco.com,ONLINE_ORDERING
El Burrito Loco,Crest Hill,http://www.elburritoloco.com,REWARDS_PROGRAM
Anejo,Hell's Kitchen,http://anejonyc.com,TOAST_GIFT_CARDS
Vicky Cafe Doral,Doral,http://www.vickybakery.com,REWARDS_PROGRAM
Vicky Cafe Doral,Doral,http://www.vickybakery.com,ONLINE_ORDERING
Vicky Cafe Doral,Doral,http://www.vickybakery.com,TOAST_GIFT_CARDS
Blue Ruin,,http://www.blueruinbar.com,TOAST_GIFT_CARDS
Takee Outee,,http://takeeouteemiami.com,ONLINE_ORDERING
Takee Outee,,http://takeeouteemiami.com,REWARDS_PROGRAM
Shelly's Kindred Fare,,http://www.shellyskindredfare.com,TOAST_GIFT_CARDS
Shelly's Kindred Fare,,http://www.shellyskindredfare.com,REWARDS_PROGRAM
Racanelli's Pizza,Kirkwood,http://www.racanellis.com,TOAST_GIFT_CARDS
Racanelli's Pizza,Kirkwood,http://www.racanellis.com,REWARDS_PROGRAM
Racanelli's Pizza,Kirkwood,http://www.racanellis.com,ONLINE_ORDERING
Dempsey's Seafood & Steak Restaurant,,https://eatatdempseys.com,TOAST_GIFT_CARDS
Dempsey's Seafood & Steak Restaurant,,https://eatatdempseys.com,REWARDS_PROGRAM
Dempsey's Seafood & Steak Restaurant,,https://eatatdempseys.com,ONLINE_ORDERING
Racanelli's Pizza,St. Peter's,https://www.racanellis.com,TOAST_GIFT_CARDS
Racanelli's Pizza,St. Peter's,https://www.racanellis.com,REWARDS_PROGRAM
Racanelli's Pizza,St. Peter's,https://www.racanellis.com,ONLINE_ORDERING
Pizzeria Bardea,DeCo,http://www.pizzeriabardea.com,TOAST_GIFT_CARDS
Pizzeria Bardea,DeCo,http://www.pizzeriabardea.com,ONLINE_ORDERING
Racanelli's Pizza,CWE,https://www.racanellis.com,TOAST_GIFT_CARDS
Racanelli's Pizza,CWE,https://www.racanellis.com,REWARDS_PROGRAM
Racanelli's Pizza,CWE,https://www.racanellis.com,ONLINE_ORDERING
Beans & Barley,Mequon,https://www.beansandbarley.com/,ONLINE_ORDERING
The Canteen,,https://custerbeacon.com,TOAST_GIFT_CARDS
Maggi's Pizza & Subs,"Damascus, Maryland",http://www.maggispizzaanddeli.com,ONLINE_ORDERING
Sherrill New York Pizzeria,,https://www.sherrillnypizza.com/,TOAST_GIFT_CARDS
Sherrill New York Pizzeria,,https://www.sherrillnypizza.com/,ONLINE_ORDERING
Little Lois Cafe,,http://www.LittleLois.com,TOAST_GIFT_CARDS
Irondequoit Beer Company,,http://irondequoitbeercompany.com,TOAST_GIFT_CARDS
Rothschild's Restaurant,"Corona Del Mar, CA",https://www.rothschildsrestaurant.com,TOAST_GIFT_CARDS
Island City Brewing Company,,http://islandcitybrew.com/,REWARDS_PROGRAM
Island City Brewing Company,,http://islandcitybrew.com/,TOAST_GIFT_CARDS
Zarda Bar-B-Q,Blue Springs,https://zarda.com/,ONLINE_ORDERING
Zarda Bar-B-Q,Blue Springs,https://zarda.com/,REWARDS_PROGRAM
Zarda Bar-B-Q,Blue Springs,https://zarda.com/,TOAST_GIFT_CARDS
Zarda Bar-B-Q,Lenexa,https://zarda.com/,TOAST_GIFT_CARDS
Zarda Bar-B-Q,Lenexa,https://zarda.com/,REWARDS_PROGRAM
Zarda Bar-B-Q,Lenexa,https://zarda.com/,ONLINE_ORDERING
Urban Growler Brewing Company,St. Anthony Park,http://www.urbangrowlerbrewing.com/,TOAST_GIFT_CARDS
Urban Growler Brewing Company,St. Anthony Park,http://www.urbangrowlerbrewing.com/,REWARDS_PROGRAM
Lonesome Buck Brewing Co.,"Greeley, CO",http://www.lonesomebuck.com,ONLINE_ORDERING
Lonesome Buck Brewing Co.,"Greeley, CO",http://www.lonesomebuck.com,REWARDS_PROGRAM
Lonesome Buck Brewing Co.,"Greeley, CO",http://www.lonesomebuck.com,TOAST_GIFT_CARDS
S.W.D.R. GRILL INC. DBA BUD & ALLEY'S,Taco Bar,https://www.budandalleys.com/taco-bar/,TOAST_GIFT_CARDS
Mission Oak Grill,Newburyport,https://missionoakgrill.com,ONLINE_ORDERING
Mission Oak Grill,Newburyport,https://missionoakgrill.com,TOAST_GIFT_CARDS
Plant City Providence,,https://www.matthewkenneycuisine.com/plant-city-pvd,TOAST_GIFT_CARDS
Plant City Providence,,https://www.matthewkenneycuisine.com/plant-city-pvd,ONLINE_ORDERING
Ports of Italy Boothbay Harbor,,http://www.portsofitaly.com,TOAST_GIFT_CARDS
Mission on the Bay,,https://missiononthebay.com,ONLINE_ORDERING
Mission on the Bay,,https://missiononthebay.com,TOAST_GIFT_CARDS
Johnny Mo's Pizzeria,Johnny Mo's Pizzeria,http://www.johnnymos.com,ONLINE_ORDERING
Johnny Mo's Pizzeria,Johnny Mo's Pizzeria,http://www.johnnymos.com,TOAST_GIFT_CARDS
Kitchen for the Soul,,http://kitchenforthesoulatx.com,ONLINE_ORDERING
Gott's Roadside,Ferry Building,http://www.gotts.com,TOAST_GIFT_CARDS
Gott's Roadside,Ferry Building,http://www.gotts.com,ONLINE_ORDERING
"Papa Woody's Wood Fired Pizza, Inc.",Jones421 Marketplace,http://www.papawoodyspizza.com,TOAST_GIFT_CARDS
"Papa Woody's Wood Fired Pizza, Inc.",Jones421 Marketplace,http://www.papawoodyspizza.com,REWARDS_PROGRAM
"Papa Woody's Wood Fired Pizza, Inc.",Jones421 Marketplace,http://www.papawoodyspizza.com,ONLINE_ORDERING
The Club at Diamond Beach,Wildwood Crest,http://www.theclubatdiamondbeach.com,TOAST_GIFT_CARDS
The Club at Diamond Beach,Wildwood Crest,http://www.theclubatdiamondbeach.com,ONLINE_ORDERING
Island Fin Poke,Winter Springs,https://www.islandfinpoke.com/menu,ONLINE_ORDERING
UCH I,SM,https://sm.urgegastropub.com/,ONLINE_ORDERING
UCH I,SM,https://sm.urgegastropub.com/,REWARDS_PROGRAM
UCH I,SM,https://sm.urgegastropub.com/,TOAST_GIFT_CARDS
Petal N Bean Company,Cass City MI,http://www.petalnbean.com,TOAST_GIFT_CARDS
Petal N Bean Company,Cass City MI,http://www.petalnbean.com,REWARDS_PROGRAM
Petal N Bean Company,Cass City MI,http://www.petalnbean.com,ONLINE_ORDERING
Viggiano's on Sunset,Cape May NJ,https://viggianosbyob.com/,TOAST_GIFT_CARDS
Viggiano's on Sunset,Cape May NJ,https://viggianosbyob.com/,REWARDS_PROGRAM
En Fuego Cocina Mexicana,Beverly,https://www.eatenfuego.com/,REWARDS_PROGRAM
En Fuego Cocina Mexicana,Beverly,https://www.eatenfuego.com/,TOAST_GIFT_CARDS
Giovanni's Bar and Restaurant,Giovanni's Bar and Restaurant,http://giovannisbarandrestaurant.com/,REWARDS_PROGRAM
Giovanni's Bar and Restaurant,Giovanni's Bar and Restaurant,http://giovannisbarandrestaurant.com/,TOAST_GIFT_CARDS
joe pizza,Simsbury,http://www.Joe-pizza.com,ONLINE_ORDERING
joe pizza,Simsbury,http://www.Joe-pizza.com,REWARDS_PROGRAM
joe pizza,Simsbury,http://www.Joe-pizza.com,TOAST_GIFT_CARDS
Rock N Roll Sushi,Canton GA,http://www.rnrsushi.com,REWARDS_PROGRAM
Saigon Cafe,Duluth,http://www.saigoncafeusa.com,ONLINE_ORDERING
Saigon Cafe,Lawrenceville,http://www.saigoncafeusa.com,ONLINE_ORDERING
Rock N Roll Sushi,McDonough GA (OLD),http://www.rnrsushi.com,REWARDS_PROGRAM
Pilo's Street Tacos,Brickell,https://www.pilostacos.com/,TOAST_GIFT_CARDS
Made-n-L.A. Food Truck,All over Houston TX,https://www.madenlafoodtruck.com,REWARDS_PROGRAM
benjy's in The Village,,http://www.benjys.com,TOAST_GIFT_CARDS
Valentina's Tex Mex BBQ,Manchaca,http://www.valentinastexmexbbq.com,TOAST_GIFT_CARDS
Grown,Orlando,https://www.grown.org,TOAST_GIFT_CARDS
Grown,Orlando,https://www.grown.org,REWARDS_PROGRAM
Grown,Orlando,https://www.grown.org,ONLINE_ORDERING
Pure Project,Bankers Hill,http://www.purebrewing.org,ONLINE_ORDERING
Pure Project,Bankers Hill,http://www.purebrewing.org,TOAST_GIFT_CARDS
Grown,Connecticut,https://www.grown.org,ONLINE_ORDERING
Grown,Connecticut,https://www.grown.org,TOAST_GIFT_CARDS
Grown,Connecticut,https://www.grown.org,REWARDS_PROGRAM
Grown,South Miami,https://www.grown.org,ONLINE_ORDERING
Grown,South Miami,https://www.grown.org,TOAST_GIFT_CARDS
Grown,South Miami,https://www.grown.org,REWARDS_PROGRAM
Rough Diamond Brewery,,http://roughdiamondbrewery.com,TOAST_GIFT_CARDS
Rough Diamond Brewery,,http://roughdiamondbrewery.com,REWARDS_PROGRAM
La Masa Empanada Bar,,https://lamasaempanadas.com/,TOAST_GIFT_CARDS
La Masa Empanada Bar,,https://lamasaempanadas.com/,ONLINE_ORDERING
Thai Esane,,http://www.thaiesane.com,TOAST_GIFT_CARDS
Thai Esane,,http://www.thaiesane.com,ONLINE_ORDERING
Daily Jam,Roosevelt,https://mydailyjam.com,TOAST_GIFT_CARDS
Viggiano's Conshohocken,Conshohocken,https://viggianosbyob.com/,REWARDS_PROGRAM
Daily Jam,Mayo,https://mydailyjam.com,TOAST_GIFT_CARDS
Daily Jam,Mayo,https://mydailyjam.com,ONLINE_ORDERING
Diversion,,http://www.diversioneatery.com,TOAST_GIFT_CARDS
Viggiano's Conshohocken,Conshohocken,https://viggianosbyob.com/,TOAST_GIFT_CARDS
Pilo's Street Tacos,Brickell,https://www.pilostacos.com/,ONLINE_ORDERING
Taps Bar & Grill,Austell,https://tapsbargrill.com/,ONLINE_ORDERING
Taps Bar & Grill,Austell,https://tapsbargrill.com/,TOAST_GIFT_CARDS
Taps Bar & Grill,Austell,https://tapsbargrill.com/,REWARDS_PROGRAM
Frank's Pizza & Italian Subs,Roanoke,http://www.frankspizzasubs.com,TOAST_GIFT_CARDS
Brookside Tavern,,http://www.brooksidetavern845.com,REWARDS_PROGRAM
Carpe Diem Market,1307 N E Sunview Ter. Jensen Beach,http://www.carpediemmarket.com,ONLINE_ORDERING
Carpe Diem Market,1307 N E Sunview Ter. Jensen Beach,http://www.carpediemmarket.com,TOAST_GIFT_CARDS
Wasabi,Ankeny,http://wasabidsm.com/wasabi-ankeny/,TOAST_GIFT_CARDS
Highline,,https://www.highlineseattle.com/,TOAST_GIFT_CARDS
Highline,,https://www.highlineseattle.com/,ONLINE_ORDERING
545 Degrees Bánh Mì Café,,https://545.cafe,TOAST_GIFT_CARDS
545 Degrees Bánh Mì Café,,https://545.cafe,REWARDS_PROGRAM
545 Degrees Bánh Mì Café,,https://545.cafe,ONLINE_ORDERING
Bad Habit Brewing Company,,http://www.badhabitbeer.com,TOAST_GIFT_CARDS
J&J Smokehouse BBQ,,http://www.jjsmokehousebbq.com/,ONLINE_ORDERING
J&J Smokehouse BBQ,,http://www.jjsmokehousebbq.com/,TOAST_GIFT_CARDS
J&J Smokehouse BBQ,,http://www.jjsmokehousebbq.com/,REWARDS_PROGRAM
Lucy's Lounge,Ramada East Syracuse,http://www.syrhotel.com,ONLINE_ORDERING
Renna's Pizza,Jax Beach,http://www.rennaspizza.com/,TOAST_GIFT_CARDS
Renna's Pizza,Jax Beach,http://www.rennaspizza.com/,REWARDS_PROGRAM
Renna's Pizza,Jax Beach,http://www.rennaspizza.com/,ONLINE_ORDERING
Spark*d Creative Pastry + Coffee,DECO Food Hall,https://www.SparkdCreativePastry.com,REWARDS_PROGRAM
La Josie,,https://www.lajosie.com/,TOAST_GIFT_CARDS
La Josie,,https://www.lajosie.com/,ONLINE_ORDERING
Dirty Root,,http://www.dirty-root.com,ONLINE_ORDERING
Axelrad Beer Garden,,http://www.axelradbeergarden.com,TOAST_GIFT_CARDS
Hopworks Urban Brewery,Powell,https://hopworksbeer.com/,TOAST_GIFT_CARDS
Hopworks Urban Brewery,Powell,https://hopworksbeer.com/,REWARDS_PROGRAM
Hopworks Urban Brewery,Vancouver,https://hopworksbeer.com/,REWARDS_PROGRAM
Hopworks Urban Brewery,Vancouver,https://hopworksbeer.com/,TOAST_GIFT_CARDS
Lia's Pizzeria Oceanside,,https://liaspizzeriaoceanside.com/,REWARDS_PROGRAM
Lia's Pizzeria Oceanside,,https://liaspizzeriaoceanside.com/,ONLINE_ORDERING
Lia's Pizzeria Oceanside,,https://liaspizzeriaoceanside.com/,TOAST_GIFT_CARDS
Spice Room | Neighborhood Indian Bistro,"38th Ave, Denver",https://www.denverspiceroom.com,REWARDS_PROGRAM
Spice Room | Neighborhood Indian Bistro,"38th Ave, Denver",https://www.denverspiceroom.com,ONLINE_ORDERING
Spice Room | Neighborhood Indian Bistro,"38th Ave, Denver",https://www.denverspiceroom.com,TOAST_GIFT_CARDS
Saigon Cafe,Duluth,http://www.saigoncafeusa.com,REWARDS_PROGRAM
Greek Xpress,Plainview (437 S Oyster Bay Rd),http://www.greekxpress.com,TOAST_GIFT_CARDS
Greek Xpress,Plainview (437 S Oyster Bay Rd),http://www.greekxpress.com,REWARDS_PROGRAM
