RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Brewery Vivant,http://www.breweryvivant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
THB Bagelry + Deli,http://www.eatTHB.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Which Wich Superior Sandwiches & Paciugo Gelato Caffè,http://www.whichwich.com,,,,,,,ONLINE_ORDERING,
Hecho En Oak Park,http://www.HechoEnOakPark.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Via Veneto Ristorante Brick,http://ViaVenetoRistorante.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Noble Smoke BBQ,http://www.noblesmokebbq.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/noble-smoke-bbq/giftcards,,ONLINE_ORDERING,
Dixie Picnic,https://www.dixiepicnic.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,http://www.toasttab.com/dixiepicnic/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/dixiepicnic/v2/online-order#!/
JT Schmid's Restaurant & Brewery,http://www.jtschmidsrestaurants.com,REWARDS_PROGRAM,https://www.toasttab.com/jt-schmids-restaurant-brewery-tustin/rewards,,TOAST_GIFT_CARDS,https://www.toasttab.com/jt-schmids-restaurant-brewery-anaheim/giftcards,,ONLINE_ORDERING,
Abie & Bimbo's Pizza,http://www.abiebimbospizza.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Luigi's West End Pizzeria,http://www.luigisportsmouth.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fratelli's,http://www.FratellisSby.com,,,,TOAST_GIFT_CARDS,,,,
Letty's,http://www.lettysonshamrock.com,,,,,,,,
Post Oak BBQ,http://www.postoakdenver.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Happy Endings Eatery Catering,http://www.happyendingseatery.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/happy-endings-hospitality-catering/v2/online-order?fbclid=IwAR0BVlwJelWM9eY3Bhy7fZ1shJZXwo4dXESJvzA8Xay0UNM5ME5Ty6ehxXA#!/
Las 3 Marias,https://las-3-marias.business.site/website/las-3-marias/,,,,,,,,
Stripp'd,http://www.strippdjuice.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Gino's Pizzeria & Restaurant,https://www.ginosatbroadway.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/ginos-pizzeria-restaurant/v2/online-order#!/order
Sprout,https://www.sproutfoodco.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Shin Ramen Hollywood,http://www.shinramenhollywood.com,REWARDS_PROGRAM,https://www.toasttab.com/shin-ramen-hollywood/rewards,https://www.toasttab.com/shin-ramen-hollywood/rewardsSignup,,,,ONLINE_ORDERING,https://www.toasttab.com/shin-ramen-hollywood/v2/online-order#!/
Marina Wine,http://www.marinawine.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Crosswalk Coffeehouse & Cafe,http://www.crosswalkcoffee.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/crosswalkcafe/v2/online-order#!/
Redbird,http://www.redbirdatl.com,,,,TOAST_GIFT_CARDS,,,,
Swirl Wine Bistro,http://swirlbistro.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/swirl-wine-bistro/giftcards,https://www.toasttab.com/swirl-wine-bistro/findcard,,
BLAST AND BREW,https://blastandbrewsj.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Twisted Burger,http://www.twistedburgeronline.com,REWARDS_PROGRAM,https://www.toasttab.com/twisted-burger/rewards,https://www.toasttab.com/twisted-burger/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Steins Beer Garden,http://www.steinsbeergarden.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Taishoken,https://www.taishokenusa.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/taishoken/giftcards,,,
My Place BBQ West,http://myplacebbqwest.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rocky's NY Deli & Italian Catering,http://www.rockysofsavannah.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Aurelio's,https://www.aureliospizza.com/location/homewood/,,,,,,,ONLINE_ORDERING,
Tony's New York Style Pizza,http://Tonysnystylepizza.com,,,,,,,,
Chef Wayne's Big Mamou: Cajun on the Go,http://www.chefwaynescajunonthego.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/chef-waynes-big-mamou-cajun-on-the-go/v2/online-order#!/order
Surf Boba,https://surfboba.com/,,,,TOAST_GIFT_CARDS,,,,
Piccolina,http://www.piccolinadc.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/piccolinadc/giftcards,,ONLINE_ORDERING,
Carrot Tree Kitchens,http://www.carrottreekitchens.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bandon Coffee Cafe,http://www.bandoncoffee.com,REWARDS_PROGRAM,,https://www.toasttab.com/bandon-coffee-cafe/rewardsSignup,TOAST_GIFT_CARDS,,,,
Pho Bowl - Addison,http://www.phobowlinc.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/pho-bowl-addison/v2/online-order#!/
Grumpy's Bar-B-Que Roadhouse,https://grumpysbbq.net/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
PowWow Pizza Company,http://www.powwowpizza.com,REWARDS_PROGRAM,,,,,,,
Slick Mick's Sports Bar & Grill,http://www.slickmicksfwb.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
ROOH,http://Www.roohcolumbus.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/rooh-columbus/giftcards,,,
Happy Creek Coffee & Tea,http://www.happycreekcoffee.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Radice,http://radicerestaurant.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/radice/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/radice/v2/online-order#!/
Spirit Elephant,https://www.spiritelephantrestaurant.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Jimmy Burgers,https://www.theoriginaljimmyburgers.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
BOA,https://boasteak.com,,,,,,,,
The Boston Sail Loft,http://www.thebostonsailloft.com,,,,TOAST_GIFT_CARDS,,,,
Crave,http://www.crave102.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Harry's Bar & Grill,https://www.harrysbarboston.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Shrimp Basket,https://shrimpbasket.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Spahr's Seafood,http://www.spahrsseafood.com,,,,TOAST_GIFT_CARDS,,,,
Pancho's Vegan Tacos,http://www.vegantacos.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/panchos-vegan-tacos-ft-apache/v2/online-order#!/
baddpizza - South Riding,https://www.baddpizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
TAP The Asian Project,https://www.theasianproject.com/,,,,,,,,
Lucky's Grill,http://www.luckysgrilltx.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/luckys-chicago-style-grill/v2/online-order#!/
Blue Ginger Indian Restaurant,https://www.bluegingerrestaurant.com,,,,,,,,
The Square Meal,https://squaremealnj.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-square-meal/v2/online-order#!/
Sen Restaurant,http://www.senrestaurant.com,,,,TOAST_GIFT_CARDS,,,,
Grown,https://www.grown.org,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Woks It 2 U,http://woksit2u.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mixto Restaurante,https://mixtorestaurante.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/mixto-restaurante/giftcards,,ONLINE_ORDERING,
Miner's Cup,https://www.minerscup.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/miners-cup/v2/online-order#!/
Phuket Thai Restaurant  and Sushi,https://www.phuketexperience.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Local Foods,http://www.houstonlocalfoods.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/local-foods-tanglewood/v2/online-order#!/
Spalding's Bakery,http://spaldingsbakery.com,,,,,,,,
Cafe Aion,https://www.cafeaion.com/,REWARDS_PROGRAM,,,,,,,
HighBrow Wood Fired Kitchen + Bar,https://www.highbrowrestaurant.com/,REWARDS_PROGRAM,,https://www.toasttab.com/highbrow/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/highbrow/giftcards,https://www.toasttab.com/highbrow/findcard,ONLINE_ORDERING,
Hill Restaurant Group,http://www.hillrestaurantgroup.com,REWARDS_PROGRAM,,https://www.toasttab.com/hill-restaurant-group-gc-loyalty/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/hill-restaurant-group-gc-loyalty/giftcards,,,
Pifer Bros. BBQ,https://www.piferbrosbbq.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Tony's Baltimore Grill,http://www.tonysbaltimoregrillAC.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/tonys-baltimore-grill/giftcards,,ONLINE_ORDERING,
Fausto,http://www.faustoatthecac.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Wiseguys Pizzeria,http://www.wgpizzeria.com,REWARDS_PROGRAM,,,,,,,
The Butcher's Daughter,https://www.thebutchersdaughter.com/,,,,TOAST_GIFT_CARDS,,,,
S.W.D.R. GRILL INC. DBA BUD & ALLEY'S,https://www.budandalleys.com/taco-bar/,,,,TOAST_GIFT_CARDS,,,,
Pizzeria Beddia,http://www.pizzeriabeddia.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pizzeria-beddia/giftcards,,,
Broad Leaf Local Beer,https://broadleafbeer.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/broad-leaf-local-beer/giftcards,,,
Ogeis Grill,https://ogeisbargrill.com/,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,,FAILED TO GET
The Gnarly Gar,http://www.gnarlygar.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-gnarly-gar-point-venture/giftcards,,ONLINE_ORDERING,
Center Stage Pizza,http://www.centerstagepizza.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Peppersmash - A Cocktail Kitchen,http://www.peppersmash.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Friesian Gastro Pub,https://www.friesiangr.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
FM Kitchen & Bar,https://www.fmkitchenandbar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Hat Rock Cafe,https://www.hatrockinn.com,,,,,,,,
Childers Eatery,https://www.childerseatery.com/,,,,TOAST_GIFT_CARDS,,,,
Campo Di Bocce,http://www.campodibocce.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rise N Dine Pancake Cafe,https://www.risendinecafe.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bunker Hill Short Stop,http://www.bhshortstop.com,,,,,,,ONLINE_ORDERING,
Grotta di Fuoco,http://www.grottalbny.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/grotta-di-fuoco/v2/online-order#!/
Rock N Roll Sushi,http://www.rnrsushi.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Tern Club,https://www.ternclub.com/,,,,TOAST_GIFT_CARDS,,,,
Sushi Shack,https://ilovesushishack.com/,,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
Lakeview by Peppersmash,https://www.peppersmash.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Local Eatery and Grill,http://localeaterygrill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/local-eatery-and-grill/v2/online-order#!/
82BBQ,http://82bbq.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
BAWK! Catering,https://www.bawkfriedchicken.com/catering,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/bawkfriedchicken/v2/online-order#!/
Market Line,https://www.quechevereles.com,,,,TOAST_GIFT_CARDS,,,,
Valentina's Tex Mex BBQ,http://www.valentinastexmexbbq.com,,,,TOAST_GIFT_CARDS,,,,
Gourmet Station,https://www.gourmetstation-miami.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/gourmet-station/v2/online-order#!/order
Lost Boy Cider,http://www.lostboycider.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Hollywood Pizza Cafe,http://www.hollywoodpizzacafe.com,REWARDS_PROGRAM,,,,,,,
Phubs,http://www.eatphubs.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
New State Burgers & Spirits,http://www.newstateburgers.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Purple Orchid,http://www.purpleorchidmiami.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""imageData"":{""type"":""Image"",""id"":""dataItem-jxrw7mx3"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""title"":"""",""uri"":""93ce36_145632900d1d46b18c8a4952b3427add~mv2.png"",""description"":"""",""width"":986,""height"":986,""alt"":""Logo Final-07 (1).png"",""name"":""Logo Final-07 (1).png"",""link"":{""type"":""ExternalLink"",""id"":""dataItem-jxrwjgxa"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/purple-orchid-downtown/v2/online-order#!/"",""target"":""_self""},""displayMode"":""fill""},""containerId"":""comp-jxrw7mvs"",""displayMode"":""fill""}"
Brew Republic Bierwerks,https://brewrepublic.beer/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/brew-republic-bierwerks/giftcards,,,
Colibri Mexican Bistro,http://www.colibrimexicanbistro.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Lavery Brewing Company,http://www.laverybrewing.com,,,,TOAST_GIFT_CARDS,,,,
Nara Thai,http://naradining.com/,REWARDS_PROGRAM,,,,,,,
DB Grill,https://www.dbgrillhi.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Armin & Judy,http://www.arminandjudy.com,,,,,,,,
Kourosh Restaurant,http://www.kouroshrestaurant.com,,,,,,,,
The Waterhole Tavern,http://www.thewaterholetavern.com,REWARDS_PROGRAM,,https://www.toasttab.com/the-waterhole-tavern/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-waterhole-tavern/v2/online-order#!/
Ooga Brewing Company,https://oogabrewing.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/ooga-brewing-company/giftcards,,ONLINE_ORDERING,
More Than Java Cafe,https://www.morethanjavacafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mezquite Tacos & Fuego,https://www.mezquitetacos.com/,REWARDS_PROGRAM,,,,,,,
Whim Wine Bar,https://www.whimwinebar.com/,,,,,,,,
Wekiva Island,https://wekivaisland.com,,,,TOAST_GIFT_CARDS,,,,
Kenwood Tavern,https://www.coelumbaltimore.com/,,,,TOAST_GIFT_CARDS,,,,
La Mexicana Restaurant,https://www.lamexicanarestaurant.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rockmill Brewery,http://www.rockmillbrewery.com,,,,TOAST_GIFT_CARDS,,,,
Metro Center Café,https://www.cidining.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Taco Spot,https://tacospothollywood.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bombay Pizza Company,http://www.bombaypizzaco.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bombay-pizza/v2/online-order
Dooley’s Irish Tavern,https://dooleys-roseville.business.site/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Paragon,http://www.paragonseattle.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Chef Dan's Cafe,http://www.chefdanscafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/cafe-at-the-j/v2/online-order#!/
Chow Daddy's,http://www.chowdaddys.com/,REWARDS_PROGRAM,,https://www.toasttab.com/chow-daddys-hilton-head/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/chow-daddys-hilton-head/giftcards,,ONLINE_ORDERING,
ICM LUNCHBOX,http://www.icmlunchbox.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/icm-lunchbox/v2/online-order#!/
Gregory's Diner,https://www.gregorysmiami.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/gregorys-diner/giftcards,,ONLINE_ORDERING,
Frank's West Ristorante,https://frankswest.com/rooadmin/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Tiny House Coffee Roasters,http://www.tinyhousecoffeeroasters.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Birdhouse,https://www.birdhouseslc.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-birdhouse/v2/online-order#!/
Dona Habana Restaurant,http://www.donahabanarestaurant.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/dona-habana-restaurant/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/dona-habana-restaurant/v2/online-order?fbclid=IwAR0Z4nLpaS7GvuKzsJZzNM51Wtyfc_myMH8wWwyI1n1Io00eXSvDt9wqkho#!/order
Pine Valley Market,http://www.pinevalleymarket.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Sampa's Pizza Lomita,http://www.sampaspizza.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/sampas-pizza-cafe/v2/online-order#!/
Viggiano's on Sunset,https://viggianosbyob.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Collective - Oh Baby,https://ohbabyokc.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Over Easy,https://eatatovereasy.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Top Hog BBQ Restaurant,http://Top-Hog.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/top-hog-bbq-restaurant/v2/online-order#!/
Audrey Claire,http://www.audreyclaire.com,,,,TOAST_GIFT_CARDS,,,,
Elation Brewing,https://www.elation.beer,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cane A Sucre,https://caneasucredowntown.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/cane-a-sucre/v2/online-order#!/
Outerbelt Brewing,https://www.outerbeltbrewing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
DJ's Pizzeria,http://djspizzeria.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mingle Juice Bar,http://www.minglejuicebar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Charred: A Steak & Oyster Bar,https://www.CharredOS.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/charred-a-steak-oyster-bar/giftcards,,,
Mr. Wong's Chicken & Rice,http://www.OriginalCNR.com,,,,,,,,
Carbon - Coal Fired Pit Beef,https://carbonpitbeef.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Urbana Garden Family Restaurant,http://www.urbanagardenrestaurant.com,,,,TOAST_GIFT_CARDS,,,,
CRAVE,https://www.LoveMyCrave.com,REWARDS_PROGRAM,https://www.toasttab.com/crave/rewards,https://www.toasttab.com/crave/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/crave/giftcards,,,
LOFT18,http://www.Loft18.com,REWARDS_PROGRAM,,,,,,,
J. Rieger & Co.,https://www.jriegerco.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Grain Station Brew Works,http://grainstation.com/mcminnville/,,,,TOAST_GIFT_CARDS,,,,
95a Bistro & Sushi,https://www.95abistroandsushi.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
TCCP Roastery,http://www.tccproastery.com,,,,TOAST_GIFT_CARDS,,,,
Encore Saloon,http://www.encoresaloon.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Grove City Brewing & Plum Run Winery,http://www.grovecitybrewingcompany.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Phyre Brewery & Tavern,https://phyre-brewery-and-tavern.business.site/,,,,TOAST_GIFT_CARDS,,,,
Diversion,http://www.diversioneatery.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/diversion/giftcards,https://www.toasttab.com/diversion/findcard,ONLINE_ORDERING,
Logan's Burgers & Chicken,http://www.EatLogans.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/eatlogans/v2/online-order#!/
Kennedy's  Restaurant,http://www.kennedyspub.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/Kennedys-pub/giftcards,https://www.toasttab.com/Kennedys-pub/findcard,ONLINE_ORDERING,
Lincoln Square Food Hall,https://www.lincolnsfh.com/,,https://www.toasttab.com/burger-brawler/rewards,https://www.toasttab.com/burger-brawler/rewardsSignup,,,,ONLINE_ORDERING,https://www.toasttab.com/lsfh-online-ordering-master-account/v2/online-order#!/
Hao Bao Dumpling House,http://haobaodumpling.net/,,,,,,,,
Giovanni's Pizza & Pasta,https://www.eatgiovannis.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Red Piano,http://www.redpiano.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
BraiZe,https://braizefood.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Cove,https://www.thecovebarandgrill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-cove-40675-murrieta-hot-springs-rd/v2/online-order#!/
Annex 25,http://www.annex25.com,,,,,,,,
"""Papa Woody's Wood Fired Pizza",http://www.papawoodyspizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Barn-B-Que,https://thebarnbque.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/barn-b-que/v2/online-order#!/order
Eagle Creek Golf Club and Grill,https://www.eaglecreekgolfing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bacchus On The Beach,https://www.BacchusBeach.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bacchus-on-the-beach/giftcards,,,
Reid's Sports Bar and Grill,http://www.ReidsSportsBar.com,,,,,,,ONLINE_ORDERING,
Coppermill Steakhouse,http://www.coppermillsteakhouse-kearney.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/coppermill-steakhouse-kearney/giftcards,https://www.toasttab.com/coppermill-steakhouse-kearney/findcard,ONLINE_ORDERING,
Chef Adrianne's,http://chefadriannes.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/chef-adriannes/giftcards,,,
Wildfire Public House,http://wildfirepublichouse.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Two Cafe and Boutique,http://www.twocafeandboutique.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/two-cafe-and-boutique/v2/online-order#!/
Bronze Hood Grille & Bar,http://www.bronzehood.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
MoJoe's Burger Joint,https://mojoesburgerjoint.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/mojoes-burger-joint/giftcards,,ONLINE_ORDERING,
"""Restaurant",https://rpglawrence.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
2 Home Cooks,http://www.2homecooks.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bibuta,https://www.eatbibuta.com/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/bibuta/v2/online-order#!/
Noble Riot,http://nobleriot.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/noble-riot/giftcards,,,
VFW Post 1970,https://vfwpost1970.wordpress.com/,,,,,,,,
U.B. Dogs,http://www.ubdogs.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Ugly Tuna 2,https://www.uglytunasaloona.com/,REWARDS_PROGRAM,,,,,,,
The Boathouse Grill,http://theboathousegrillmc.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Original Crab House,http://www.theoriginalcrabhouse.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/the-original-crab-house/v2/online-order#!/
Krab Kingz Seafood Indianapolis,https://krabkingzindy.com/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/krab-kingz2/v2/online-order#!/
Pechin Market,https://pechinmarket.com/,,,,,,,ONLINE_ORDERING,
White Horse Tavern,http://www.whitehorsetavernhf.com,,,,TOAST_GIFT_CARDS,,,,
Izzy's Italian Ristorante,https://groundonmaincafe.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/izzys-italian-ristorante/v2/online-order#!/
Beacon Hill Chocolates,http://www.beaconhillchocolates.com,,,,TOAST_GIFT_CARDS,,,,
Market Line,http://www.substancejuice.com,REWARDS_PROGRAM,,,,,,,
Cappy's House of Pizza,https://cappyshouseofpizza.com/,REWARDS_PROGRAM,https://www.toasttab.com/cappys-house-of-pizza/rewards,https://www.toasttab.com/cappys-house-of-pizza/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
