RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Taste by Niche,http://www.tastebarstl.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/tastebarstl/giftcards,,,
Pelons Baja Grill,http://pelonsbajagrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Hillcrest Brewing Company,http://www.Hillcrestbrewingcompany.com,REWARDS_PROGRAM,,https://www.toasttab.com/hillcrest-brewing-company/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Boudreaux's Cajun Kitchen,http://go-cajun.com/,REWARDS_PROGRAM,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/giftcards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/findcard,ONLINE_ORDERING,
Whistling Table,http://www.whistlingtable.com,,,,,,,,
La Mange',http://lamange.com,,,,TOAST_GIFT_CARDS,,,,
The Lobster Pot,http://www.thelobsterpotrestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-lobster-pot/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/the-lobster-pot/v2/online-order#!/
Big Iron Horse Barbecue,http://www.BigIronHorse.com,,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Mala Project,http://www.malaproject.nyc,,,,TOAST_GIFT_CARDS,,,,
The Farmstand Market and Cafe,http://www.thefarmstandmarket.com,,,,,,,,
Ruby Sunshine,http://www.rubysunshine.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Preference Spot,http://www.preferencespot.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Healthy Creations Cafe,https://www.healthycreations.com/homepage,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Curry House,http://www.curryhousebrookline.com,,,,,,,ONLINE_ORDERING,
Michael Paulus Test Restaurant,http://mikegrowsgreens.com,,,,,,,,
Fireside Restaurant,http://www.firesidechicago.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Dirty Frank's Hot Dog Palace,http://www.dirtyfranks.com/,,,,TOAST_GIFT_CARDS,,,,
POKÉ BAR,http://pokebardc.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/poke-bar-arlington/v2/online-order#!/
Tequila Revolucion,http://www.toasttab.com/tequila,,,,,,,ONLINE_ORDERING,
Jimmy K's Handcrafted Street Food,http://www.jimmyks.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/jimmy-k-s/v2/online-order
Local Roots,http://www.localrootsmn.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Golden Spoon,https://cathergroup.com/golden-spoon,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Crane Ramen,https://www.craneramen904.com/,,,,TOAST_GIFT_CARDS,,,,
Death by Taco,https://www.deathbytaco.net,,,,,,,,
Petanque Wine Club & Bar,https://www.petanquepb.com/the-wine-club.html,,,,,,,ONLINE_ORDERING,
Thirty's Craft Pizza & Beers,http://www.thirtyspizza.com,,,,,,,,
Nawa,https://www.nawa.live,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/nawa/giftcards,,,
Mount Carmel Bobe's Pizza,http://www.bobespizza.net/mt-carmel-menu/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bobes-pizza-mt-carmel/v2/online-order#!/
Contigo Fareground Archived,https://faregroundaustin.com/vendors/concept-2,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Leo's Place Diner,http://www.leosplacediner.net,,,,,,,ONLINE_ORDERING,
Black Sheep,http://www.blaaacksheep.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Straw Hat Pizza,https://www.strawhatpizza.com,,,,,,,ONLINE_ORDERING,
Sardella,http://www.sardellastl.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/sardella/giftcards,,,
Uncle,http://www.uncleramen.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Samantha's of Bandera,http://www.samanthasofbandera.com,REWARDS_PROGRAM,,,,,,,
Ruby Slipper Cafe,https://www.therubyslippercafe.net/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Fletcher's Pub,http://www.fletcherspub.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/fletchers_pub_texas_corners/v2/online-order#!/
Palm Palace Restaurant,http://www.palmpalace.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/palmpalace/v2/online-order#!/
Stacked Pickle,https://stackedpickle.com/,,,,,,,ONLINE_ORDERING,
Big Bats Cafe,http://www.bigbats.com/,,,,TOAST_GIFT_CARDS,,,,
Chopstix,http://www.chopstix-tyler.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Polo Bar and Grill,http://www.polowestgolf.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Thee Manor," http://www.TheeManor.com",,,,,,,,
Zin Gastro Pub,http://www.zingastropub.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Melisse,http://citrinandmelisse.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/citrinandmelisse/giftcards,,ONLINE_ORDERING,
Harpoon Larry's Fish House & Oyster Bar,http://www.harpoonlarrys.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/harpoon-larrys-fish-house-oyster-bar/giftcards,https://www.toasttab.com/harpoon-larrys-fish-house-oyster-bar/findcard,,
Bigham Tavern,http://www.bighamtavern.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bigham-tavern/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/bigham-tavern/v2/online-order#!/
Shiloh's,http://www.shilohs-la.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/shilos-steakhouse/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/shilos-steakhouse/v2/online-order#!/
Mala Project,http://malaproject.nyc,,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Bandito Latin Kitchen & Cantina,https://banditolv.com/,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,,FAILED TO GET
The Gingham Cafe,http://ginghamcafe.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Xi'an Famous Foods,http://www.xianfoods.com,REWARDS_PROGRAM,,,,,,,
Charga,http://www.chargagrill.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/charga/v2/online-order#!/
Something Different Grill,http://www.eatbowls.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
China West Express,http://www.chinawestexpress.com,,,,,,,,
The Hard Shell,https://thehardshell.com/bellgrade/,,,,TOAST_GIFT_CARDS,,,,
Pizza Chalet and Johnnies Broasted Chicken,http://thepizzachalet.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Southside Spirit House,http://southsidesf.com,,,,TOAST_GIFT_CARDS,,,,
Plain Kate's Riverside Saloon and All Ways Inn,http://toasttab.com/plain-kates-riverside-saloon,REWARDS_PROGRAM,,,,,,,https://www.toasttab.com/plain-kates-riverside-saloon/v2/online-order#!/
Jefe's Taco Shop,http://www.jefestacoshop.com,REWARDS_PROGRAM,,,,,,,
Queenstown Bistro,https://www.queenstownbistro.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Wilbo,http://wilboburgers.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Gyro on 27th,http://milwaukeegyro27.mobile-webview.com/,,,,,,,,
Sea Casa,http://theseacasa.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/seacasa/v2/online-order#!/
Chloe,http://www.restaurantchloe.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/restaurantchloe/giftcards,,ONLINE_ORDERING,
Grayton Road Tavern,http://www.graytonroadtavern.com,REWARDS_PROGRAM,https://www.toasttab.com/grayton-road-tavern/rewards,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/grayton-road-tavern/v2/online-order#!/order/feature
Esther's Authentic Mexican Food,https://my.yola.com/,,,,,,,,
G&G Restaurant,http://www.ggrestaurant.com,,,,TOAST_GIFT_CARDS,,,,
Castrillos Pizza of Inglewood,http://www.castrillos.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/locations/c1aeb1ec-f309-46a4-bfa2-9efefd38baba#!/
McVey's Restaurant & Bar,http://www.mcveysrestaurant.com,,,,TOAST_GIFT_CARDS,,,,
1845 Taphouse,http://www.1845taphouse.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/1845-taphouse/giftcards,https://www.toasttab.com/1845-taphouse/findcard,ONLINE_ORDERING,
The Chow Bros.,http://www.thechowbrothers.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Little Havana Restaurant,http://www.littlehavanarestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/little-havana-restaurant/v2/online-order#!/
Sylver Spoon,http://www.sylverspoon.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/sylver-spoon/v2/online-order#!/order
Revolution,http://www.revolutionatlanta.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/revolution-coffee-works-truck/v2/online-order#!/
Deke's Bagels,http://www.dekesbagels.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""imageData"":{""type"":""Image"",""id"":""dataItem-il0rili3"",""metaData"":{""pageId"":""a4d4d"",""isPreset"":false,""schemaVersion"":""2.0"",""isHidden"":false},""title"":"""",""uri"":""6a6346_d1ad97f9636743ae8e65511c288ff225~mv2_d_5184_3456_s_4_2.jpg"",""description"":"""",""width"":5184,""height"":3456,""alt"":""dirt bomb desert"",""crop"":{""x"":1480,""y"":0,""width"":3424,""height"":3456},""link"":{""type"":""ExternalLink"",""id"":""dataItem-j87sm7q4"",""metaData"":{""pageId"":""a4d4d"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/dekes-bagels/v2/online-order#!/order"",""target"":""_blank""},""displayMode"":""fill""},""containerId"":""comp-il0rili2"",""displayMode"":""fill""}"
Blackberry Market,https://blackberry.cafe,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/blackberry/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/4df3257d-fec8-45c1-b8ef-077c6ef8f0eb#!/
Red 88 Noodle Bar,https://Red88noodlebar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,https://red88noodlebar.com/#https://www.toasttab.com/red-88-noodle-bar/v2/online-order#!/
Angelina Brewing Company,http://www.angelinabrewingco.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/angelina-brewing-company/giftcards,,ONLINE_ORDERING,
Seoul BBQ & Sushi,http://www.seoulphx.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ricardo's Kitchen and Bar,http://chefricardo.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Prime Pizza,http://www.primepizzacompany.com,REWARDS_PROGRAM,,,,,,,
Liv's Oyster Bar,http://www.livsoysterbar.com,REWARDS_PROGRAM,,https://www.toasttab.com/livs-oyster-bar/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/livs-oyster-bar/giftcards,,,
Springbrook Golf and Grill," http://www.springbrook.golf",,,,,,,,
Diced,http://www.dicedfood.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
BOMBA Tacos & Rum,http://bombatacos.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fire Wings Fair Oaks,https://www.firewings.com/fair-oaks-ca-95628,,,,TOAST_GIFT_CARDS,,https://www.toasttab.com/fire-wings/findcard,ONLINE_ORDERING,https://www.toasttab.com/fire-wings-sunrise/v2/online-order#!/
FIG & OLIVE,https://www.figandolive.com/location/fig-and-olive-nyc-fifth-avenue/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Viand,http://www.theviand.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-viand/v2/online-order#!/
Breakers Topinabee,http://www.breakerstopinabee.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/breakers-topinabee/giftcards,https://www.toasttab.com/breakers-topinabee/findcard,ONLINE_ORDERING,
Five Star Dive Bar,http://www.5SDB.com,,,,,,,,
8th & English,https://www.8thandenglish.com,,,,TOAST_GIFT_CARDS,,,,
Trestle on Tenth,http://www.trestleontenth.com,,,,,,,,
Catania,http://www.cataniasd.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/catania-la-jolla/giftcards,,ONLINE_ORDERING,
Johnny's Pizza,http://www.johnnyspizzacary.com,,,,TOAST_GIFT_CARDS,,,,
Kingston Kitchen,http://www.thekingstonkitchen.com,,,,,,,ONLINE_ORDERING,
St. Stephen's Green,http://www.ststephensgreen.pub/,,,,,,,,
Rockit Char Grill,http://rockitchargrill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/rockit-char-grill/v2/online-order#!/
The Chophouse on Bankhead,http://www.chophouseonbankhead.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/thechophouseonbankhead/giftcards,,ONLINE_ORDERING,
Alfalfa Restaurant,http://www.AlfalfaRestaurant.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/alfalfa-restaurant-lexington/v2/online-order#!/
County Grill,http://www.countygrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/county-grill-yorktown/giftcards,https://www.toasttab.com/county-grill-yorktown/findcard,,
La Tasca,http://latascausa.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Wicked Greenz,https://www.wickedgreenz.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/08b634ed-abc6-4412-b725-1c4c0d2c428a#!/
Windy City Pizza and Pub,http://www.windycitypizzabreck.com/home.html,,,,,,,ONLINE_ORDERING,
Bitters Bar & Food,http://www.bittersbar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
DIGS on CANAL,http://www.DigsOnCanal.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Impellizzeri's Pizza,http://www.impellizzeris.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
A Test Jamba,https://www.jamba.com/,,,,,,,,
Meta Asian Kitchen,https://www.metaasiankitchen.com/,,,,TOAST_GIFT_CARDS,,,,
The Queensboro,http://www.thequeensboro.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-queensboro/giftcards,,,
Woodside Delicatessen,http://www.woodsidedeli.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Jaffa,http://www.jaffa.la,,,,TOAST_GIFT_CARDS,,,,
Veggie Heaven,http://www.veggieheavenaustin.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/veggie-heaven/giftcards,,ONLINE_ORDERING,
Hank's Honky Tonk,https://hankshonkytonk.squarespace.com/config/?frameUrl=%2Fhome,,,,TOAST_GIFT_CARDS,,,,
Prequel,http://www.prequelrestaurant.com,,,,,,,,
Better Bagels," http://www.BetterBagels.com",,,,,,,,https://www.toasttab.com/better-bagels/v2/online-order#!/
Ignite Gaming - Chicago,http://www.ignitegaming.com,,,,,,,,
Romancing the Bean,http://www.romancingthebean.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Uptown 596,http://www.uptown596montclair.com,,,,,,,ONLINE_ORDERING,
Brokerage Brewing Company,http://www.brokeragebrewing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Cubs Q,http://cubsq.com/,REWARDS_PROGRAM,,,,,,,
Juniors' Deli,http://www.juniors-deli.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/juniors-deli-dacula/v2/online-order#!/
812 Pizza Company,http://www.812pizzaandstuff.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/812-pizza-company/v2/online-order
Front Page Deli,http://www.frontpagedeli.com,,,,,,,,
Hancock Fried Chicken,http://www.hancockgr.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/hancock/giftcards,,ONLINE_ORDERING,
Walt's Flavor Crisp Chicken,http://www.waltschickende.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,http://www.toasttab.com/walts-flavor-crisp-chicken/v2/online-order#!/
Lu's Sandwiches,http://www.lusandwiches.com,,,,,,,,
MOJO Old City BBQ,http://www.mojobbq.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""onclick"":{""action"":""redirect-to-url"",""popup_id"":0,""url"":""https:\/\/www.toasttab.com\/locations\/bceddeb2-74dd-4992-bb60-ebcd831861f8#!\/"",""target"":""_blank"",""cookie_name"":""""}}"
Brooklyn Pizza Market,http://www.brooklynpizzamarket.com,,,,,,,ONLINE_ORDERING,
Theodore Rex,http://trexhouston.com,,,,,,,,
Mariscos El Charco,http://www.mariscoselcharco.com,,,,,,,ONLINE_ORDERING,
CRAFT Donuts + Coffee,https://www.craftdonutscoffee.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/craft-donuts-coffee/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/41a3191d-f8c8-47a8-a02a-b8418526159b#!/
The Snug,http://www.thesnugsf.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-snug-san-francisco/giftcards,,,
Meet The Goat,http://www.pinecuisine.com,,,,,,,,
The Circuit,https://www.thecircuitarcadebar.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Iron Pig Alehouse,http://www.ironpigalehouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fadó Irish Pub,https://fadoirishpub.com/annapolis/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
PREROGATIvE Kitchen,http://www.prerogativekitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/prerogative-kitchen/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/prerogative-kitchen/v2/online-order#!/order
Casa Tequila Bar & Grill,https://www.casatequilarestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
University of Beer,https://theuob.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/university-of-beer-davis/giftcards,,ONLINE_ORDERING,
Gourmet Prep,https://www.gourmetprepkitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/gourmet-prep/v2/online-order#!/
Orlando Meats,https://orlandomeats.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/orlando-meats/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/orlando-meats/v2/online-order
BuenoMalo,http://www.buenomalo.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/buenomalo/v2/online-order#!/
Stoney's Uptown Joint,http://stoneysuptown.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
RB Sushi,http://www.rbsushi.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Finistere,http://www.restaurantfinistere.com,,,,TOAST_GIFT_CARDS,https://toasttab.com/finistere-port-townsend/giftcards,,,
Lawrence Beer Company,http://www.lawrencebeerco.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pura Vida,http://www.puravidamiami.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Hickory & Oak,http://www.hickoryandoakbg.com,,,,TOAST_GIFT_CARDS,,,,
Brick City Southern Kitchen,http://www.brickcitybbq.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""onclick"":{""action"":""redirect-to-url"",""popup_id"":0,""url"":""https:\/\/www.toasttab.com\/locations\/bceddeb2-74dd-4992-bb60-ebcd831861f8#!\/"",""target"":""_blank"",""cookie_name"":""""}}"
Burger Bar & Tap,http://www.burgerbarandtap.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Dizzy Birds Rotisserie,http://www.dizzybirdsrotisserie.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bandit Taco,http://www.Bandittacodc.com,REWARDS_PROGRAM,,,,,,,
Ohana Kitchen,http://www.ohana.kitchen,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Belotti Ristorante e Bottega,http://belottirb.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/belottirb/giftcards,,,https://www.toasttab.com/belotti-bottega/v2/online-order#!/
Michael's Genuine Food & Drink,http://www.michaelsgenuine.com,,,,,,,,
Schat's Bakeries & Café,http://www.schats.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Vida Verde,http://www.vidaverdeny.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Kevin O'Bryan's Irish Pub,http://www.kevinobryans.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cheeburger Cheeburger,http://www.cheeburger.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Legends Sports Bar & Grill,http://legendssportsbargrill.com,REWARDS_PROGRAM,https://www.toasttab.com/legends-sports-bar-grill/rewards,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/legends-sports-bar-grill/v2/online-order#!/order
The Diplomat,https://www.thediplomatmke.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/diplomat/giftcards,,,
The Hard Shell,https://thehardshell.com/downtown/,,,,TOAST_GIFT_CARDS,,,,
Zeeland Street,http://zeelandstreet.squarespace.com/,,,,TOAST_GIFT_CARDS,,,,
John T's BBQ,http://www.johntbbq.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Homestead Kitchen & Cocktails,http://www.kitchenandcocktails.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Taco Tuyo,http://tacotuyo.com,,,,,,,,
Donkey Taqueria,https://www.donkeygr.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/donkey-taqueria/giftcards,,ONLINE_ORDERING," https://www.toasttab.com/donkey-taqueria/v2/online-order#!/"
Gambino's Pizza,https://www.gambinospizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bennett's Pure Food Bistro,http://www.bennettsbistro.com/,,,,,,,ONLINE_ORDERING,
Carmo Restaurant & Bar,http://CafeCarmo.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/carmo/giftcards,,,
Sunset Room Cafe,https://www.sunsetroomparkcity.com/,,,,,,,ONLINE_ORDERING,
Balance Patch,http://www.balancepatch.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ingredient of Clayton,https://ingredientofclayton.com,,,,,,,ONLINE_ORDERING,
Rice & Bones,https://www.riceandbones.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/rice-bones/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/rice-bones/v2/online-order#!/order
Triple Beam Pizza - Highland Park,https://www.triplebeampizza.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/triple-beam-pizzeria-la/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/triple-beam-pizzeria-la/v2/online-order#!/order
Biju's Little Curry Shop,http://www.littlecurryshop.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
InWave,http://www.inwave.org,REWARDS_PROGRAM,https://www.toasttab.com/inwave/rewards,,TOAST_GIFT_CARDS,https://www.toasttab.com/inwave/giftcards,,,https://www.toasttab.com/inwave/v2/online-order#!/order
"""CORNER grill",http://www.thecornerferndale.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"[{""event"":""click"",""action"":""simplelink"",""target"":""_self"",""url"":""https:\/\/www.toasttab.com\/corner-grill-bar-%2B-gameroom\/v2\/online-order#!\/"",""delay"":""""}]"
Finley's Tap House,http://finleystaphouse.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Larrupin Cafe,http://www.thelarrupin.com/,,,,TOAST_GIFT_CARDS,,,,
FIG & OLIVE,http://www.figandolive.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Rene's Torchy's Tacos,https://torchystacos.com,,,,,,,,
Fong's Pizza,https://fongspizza.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/fongs-pizza-cedar-rapids/v2/online-order#!/
7 Locks Brewing,http://www.7locksbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Le Plonc,http://www.leplonc.com,,,,,,,,
J Coco Restaurant,http://jcocoomaha.com,,,,TOAST_GIFT_CARDS,,,,
Hydraulic Hearth,https://hydraulichearth.com/,,,,TOAST_GIFT_CARDS,http://toasttab.com/hydraulic-hearth/giftcards,,,
Drifters Grill,http://www.driftersmarina.com,REWARDS_PROGRAM,,,,,,,
Swig,http://www.SwigRestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/swig/giftcards,,ONLINE_ORDERING,
Hilligans Sports Bar,http://www.hilligans.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/hilligans-sports-bar-bowling-green/v2/online-order#!/
Greene Square,http://greenesquarerestaurant.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Great Bagel & Bakery,http://www.eatgreatbagel.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/6f6d401a-8f3e-4176-9a7f-65a0eecad2bf
Avanti Food & Beverage,http://avantifandb.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
